Thana,District,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt,Accident_Severity
5,56,4,2014,1,1,1,2,1,1,1,5,1,1,1,1,1,1,19,11,1,7,29,2,2,0
1,56,4,2014,2,2,4,1,1,1,1,1,1,1,1,2,1,1,6,11,1,1,29,2,2,1
7,56,6,2014,4,7,1,2,2,1,1,1,1,1,1,1,1,1,19,11,1,7,40,2,2,0
7,56,9,2014,4,7,1,2,2,1,4,1,1,1,1,1,1,2,19,11,1,7,35,2,2,0
7,56,8,2014,4,7,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,7,45,2,2,0
1,56,10,2014,4,1,1,2,2,1,2,1,1,1,1,5,1,1,4,6,1,7,22,2,2,0
5,56,10,2014,3,1,1,2,2,1,1,1,1,1,1,1,1,2,19,2,2,7,29,2,2,0
8,56,11,2014,4,7,1,2,1,4,4,4,1,1,1,1,1,2,14,6,1,7,36,2,2,0
8,56,12,2014,4,7,1,2,2,4,2,1,1,1,1,1,1,2,14,6,1,1,35,2,2,0
6,34,4,2015,3,1,1,1,2,1,1,1,1,1,1,1,1,2,12,6,1,3,33,1,2,1
6,34,4,2015,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,22,1,2,1
6,34,1,2015,4,1,1,1,2,1,2,1,1,1,1,1,1,2,12,6,1,7,33,1,2,0
6,34,3,2015,1,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,1,2,0
6,34,1,2015,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,30,1,2,1
10,34,3,2015,3,1,1,2,2,1,1,1,1,1,1,2,1,1,4,6,1,1,33,1,2,1
9,34,4,2015,4,1,1,2,2,1,1,2,1,1,1,3,1,2,9,2,1,1,1,2,2,2
4,34,12,2014,1,1,8,2,2,1,3,2,1,1,1,3,1,2,4,1,1,7,25,2,2,1
4,34,4,2015,2,1,8,2,2,1,2,2,1,1,1,3,1,2,6,2,1,7,19,1,2,0
2,27,9,2015,2,7,1,1,2,1,1,1,1,1,1,2,1,1,9,11,1,1,45,1,2,0
4,32,2,2015,4,1,4,2,2,1,1,1,1,1,1,2,1,1,7,6,1,1,33,2,2,0
4,32,2,2015,2,1,2,1,2,1,1,1,1,1,1,3,1,2,2,1,1,1,33,1,2,0
4,32,5,2015,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,1,1,1,33,1,2,0
3,32,4,2015,2,1,1,2,2,1,1,1,1,1,1,2,1,1,9,1,1,1,33,1,2,0
3,34,1,2015,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,32,2,1,0
5,30,3,2015,1,3,1,2,2,1,1,1,1,2,2,2,1,1,4,9,1,3,33,1,2,0
5,30,1,2015,4,1,8,2,2,1,1,1,1,1,1,5,1,2,4,6,1,1,35,2,1,0
5,30,1,2015,2,1,8,2,1,1,1,1,1,1,1,4,1,2,13,7,2,1,33,2,2,0
5,30,4,2015,2,1,1,2,2,1,1,1,1,1,1,4,5,2,4,6,1,7,33,2,2,0
3,30,5,2015,1,7,2,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1,33,2,2,0
1,30,5,2015,4,1,1,1,2,2,1,1,1,1,1,1,1,2,7,6,1,1,25,2,2,0
5,33,5,2015,2,1,1,1,2,1,2,1,1,1,1,4,1,2,19,6,1,1,33,1,2,0
5,33,6,2015,3,1,1,1,2,2,1,1,2,1,1,4,1,2,14,6,2,1,28,2,2,1
5,33,6,2015,3,1,1,2,2,1,1,1,2,1,1,4,1,2,11,6,1,1,33,2,2,0
5,33,8,2015,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,35,1,2,0
7,31,2,2015,2,1,1,1,2,1,1,1,1,1,1,2,1,2,14,6,1,1,40,2,2,0
7,34,5,2015,2,7,8,1,2,1,1,4,1,1,1,3,1,2,4,11,1,7,22,1,2,1
2,31,5,2015,2,1,1,1,2,1,1,1,1,1,1,3,1,2,9,6,1,7,33,2,2,0
7,31,2,2015,2,7,8,1,2,1,1,1,1,1,1,2,1,2,14,6,1,1,40,1,2,0
3,31,5,2015,4,7,1,1,2,1,3,1,1,1,1,4,1,2,7,1,1,7,27,1,2,0
6,31,7,2015,2,1,1,2,2,2,2,2,1,1,1,4,1,2,14,6,1,7,36,1,2,0
7,31,4,2015,2,1,8,2,2,1,1,2,1,1,1,2,1,2,19,2,1,1,33,1,2,0
2,31,12,2015,4,1,1,1,2,1,1,5,1,1,1,2,1,2,9,8,1,1,35,2,1,0
4,31,12,2015,2,7,1,1,2,4,4,4,1,1,1,3,1,2,12,1,1,7,33,2,2,0
5,33,12,2015,2,1,1,1,2,1,1,1,1,1,1,4,1,2,4,11,1,1,28,1,2,0
5,33,12,2015,2,4,1,1,2,1,1,2,1,1,2,4,1,2,19,6,1,7,33,2,2,0
1,33,12,2015,2,7,8,2,1,1,1,1,1,1,1,4,1,1,7,11,1,7,30,2,2,3
6,34,7,2015,3,1,1,1,2,1,1,1,2,1,1,1,1,2,14,6,1,1,33,2,2,1
9,34,9,2015,4,7,1,2,2,1,1,3,1,1,1,3,1,2,19,5,1,1,33,2,2,0
4,34,7,2015,1,1,8,2,2,2,1,1,2,1,2,4,1,1,19,11,1,1,35,2,2,0
9,34,12,2015,4,1,1,1,1,1,2,3,1,1,1,4,1,2,19,6,1,7,33,2,2,0
10,34,9,2015,4,7,8,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1,33,2,2,0
9,34,8,2015,2,7,1,2,2,1,1,3,1,1,1,4,1,2,4,6,1,1,33,2,2,0
3,34,12,2015,4,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,50,2,2,0
6,34,12,2015,3,1,7,2,2,1,1,1,1,1,1,1,1,2,9,6,1,7,35,2,2,0
2,27,12,2015,2,7,1,1,2,1,1,1,1,1,1,2,1,2,7,6,1,1,33,2,2,1
1,27,11,2015,3,1,1,1,2,1,2,1,1,1,1,4,1,2,4,6,1,1,33,2,2,0
6,27,8,2015,3,7,1,1,2,1,1,3,1,3,2,2,1,1,15,11,2,1,37,2,2,0
3,32,4,2015,4,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1,24,2,2,0
1,32,12,2015,3,1,8,2,2,1,1,1,1,1,1,3,1,1,6,6,1,1,38,2,2,0
3,32,8,2015,4,7,1,2,2,1,2,1,1,1,1,1,1,1,9,6,1,1,33,2,2,0
5,30,1,2015,4,1,8,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1,33,2,2,0
4,30,7,2015,4,1,1,2,2,1,1,1,5,1,1,3,1,2,4,6,1,1,18,2,2,0
4,30,8,2015,3,1,1,1,2,1,4,1,1,1,1,3,1,2,9,6,1,1,33,2,2,1
1,30,9,2015,1,1,1,1,2,1,4,1,1,1,1,1,1,1,19,6,1,1,33,2,2,0
1,30,9,2015,3,1,1,1,2,1,1,1,1,1,1,1,1,2,9,11,2,7,25,2,2,0
1,30,10,2015,4,1,4,1,2,1,2,1,1,1,1,1,1,2,9,6,1,1,45,2,2,1
1,30,10,2015,2,1,1,2,2,1,1,1,1,1,1,5,1,1,19,6,1,1,45,2,2,0
1,30,11,2015,3,1,8,2,2,1,1,1,1,1,1,4,1,2,19,6,1,1,35,2,2,0
1,31,11,2015,4,1,1,2,1,1,2,2,1,1,1,3,2,1,9,2,1,3,33,2,0,0
1,27,6,2015,2,7,8,1,2,1,1,1,1,1,1,2,2,2,14,6,1,1,37,1,2,1
2,30,3,2015,1,3,1,2,2,1,4,1,1,1,1,4,1,2,13,6,1,1,33,2,2,0
3,30,3,2015,3,1,8,2,2,1,1,1,1,1,1,4,1,1,4,6,2,1,25,2,2,0
1,30,4,2015,3,1,1,1,2,1,4,1,1,1,1,2,4,1,4,6,1,1,33,2,2,0
5,30,4,2015,3,7,3,1,1,1,1,1,1,1,1,5,1,2,19,6,1,1,33,2,2,0
5,30,4,2015,3,7,1,1,2,1,4,1,1,1,1,5,1,2,18,6,1,1,33,2,2,0
1,30,8,2015,2,1,1,2,2,1,1,3,1,1,1,5,1,1,19,6,1,2,32,2,2,1
16,64,6,2015,4,2,5,1,2,1,2,1,1,1,1,5,1,1,8,6,1,1,33,1,2,0
16,64,7,2015,2,2,4,1,1,1,1,1,1,1,1,5,1,1,7,6,1,1,45,2,2,3
1,64,2,2015,2,1,1,2,1,1,2,1,1,1,1,5,1,1,8,6,1,1,35,2,2,0
1,64,1,2015,2,5,4,2,1,1,1,2,1,1,1,5,1,1,8,2,1,1,33,2,2,1
1,64,6,2015,1,5,4,2,1,4,2,1,1,1,1,5,5,1,9,6,1,1,33,2,2,0
3,64,1,2015,4,7,1,2,2,1,1,1,1,1,1,5,1,1,10,6,1,1,33,1,2,0
3,64,4,2015,2,2,1,2,2,1,1,2,1,1,1,5,1,1,14,5,1,1,33,2,2,0
3,64,10,2015,3,7,1,1,2,1,1,1,1,1,1,5,1,1,14,7,1,1,33,2,2,0
3,64,10,2015,3,7,1,2,2,1,1,1,1,1,1,5,1,1,14,7,1,1,33,1,2,0
5,64,6,2015,1,1,2,2,1,1,1,1,1,1,1,2,1,1,14,6,1,1,33,1,2,0
5,64,8,2015,1,4,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,1,2,1
5,64,8,2015,3,2,4,2,1,1,1,1,1,1,1,5,1,1,1,6,1,1,33,1,2,0
5,64,11,2015,2,2,3,1,1,1,2,1,1,1,1,5,1,1,14,6,1,1,23,1,2,1
7,64,4,2015,4,1,4,2,1,1,3,1,1,1,1,5,1,1,9,6,1,1,33,2,2,0
4,64,9,2015,2,3,4,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,0
4,64,3,2015,3,1,4,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,33,2,2,0
4,64,6,2015,2,3,4,2,2,1,1,1,1,1,1,5,1,1,14,2,1,1,33,2,2,1
9,64,1,2015,2,1,1,2,1,1,2,1,1,1,1,5,1,1,8,6,1,1,33,1,0,0
9,64,1,2015,4,1,1,2,1,2,1,1,1,1,1,5,1,1,6,6,1,3,33,1,0,0
9,64,5,2015,2,1,4,2,1,1,1,1,1,1,1,5,1,1,9,11,1,1,33,1,2,0
9,64,8,2015,2,1,1,2,2,1,4,1,1,1,1,1,1,1,14,6,1,6,33,1,2,0
11,64,3,2015,4,1,1,1,1,1,2,1,1,1,1,5,1,1,19,11,1,7,33,1,2,1
11,64,6,2015,1,1,1,2,2,1,1,2,1,1,1,5,4,1,19,11,1,7,33,2,2,1
11,64,7,2015,2,3,2,2,1,1,1,1,2,1,1,5,4,1,8,6,1,7,33,2,2,0
11,64,8,2015,2,1,1,1,1,1,1,1,1,1,1,5,1,1,7,6,1,1,33,2,2,1
11,64,8,2015,1,1,1,2,1,1,1,1,1,1,1,5,1,1,19,6,1,1,37,2,2,0
8,64,1,2015,2,7,4,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,18,1,2,1
8,64,3,2015,3,7,1,2,2,1,1,1,1,1,1,5,1,1,9,7,1,1,33,1,2,1
8,64,3,2015,3,7,4,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,33,1,2,0
8,64,9,2015,3,2,3,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,0
8,64,11,2015,4,7,4,2,1,1,1,1,1,1,1,5,1,1,13,6,1,1,33,1,2,0
10,64,6,2015,4,1,1,2,1,1,4,2,1,1,1,5,1,1,8,6,1,7,33,1,2,1
10,64,9,2015,3,1,1,2,1,1,1,1,1,1,1,5,1,1,7,6,1,3,33,1,2,0
2,64,4,2015,3,1,2,2,2,1,3,5,1,1,1,5,1,1,10,6,1,1,33,1,2,0
2,64,4,2015,2,3,2,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,1,2,1
2,64,5,2015,2,7,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,35,1,2,0
2,64,6,2015,4,7,1,2,1,1,1,1,1,1,1,5,1,1,19,6,1,1,33,1,2,0
2,64,7,2015,3,1,1,1,2,1,1,1,1,1,1,5,1,1,10,6,1,1,33,1,2,0
2,64,7,2015,2,7,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,33,1,2,0
2,64,8,2015,1,2,4,2,1,1,1,1,1,1,1,5,1,1,8,1,1,1,33,1,2,0
2,64,10,2015,2,3,4,2,2,1,1,1,1,1,1,5,1,1,10,6,1,1,33,1,2,0
2,64,11,2015,4,2,4,2,2,1,1,1,1,1,1,5,1,1,9,11,1,1,33,1,2,1
2,64,11,2015,2,2,4,1,2,1,1,1,1,1,1,5,2,1,19,6,1,1,1,1,2,0
2,64,11,2015,3,2,4,2,1,1,1,1,1,1,1,5,1,1,10,6,1,1,33,1,2,0
2,64,11,2015,3,3,4,2,1,1,1,1,1,1,1,5,1,1,15,6,1,1,33,1,2,0
2,64,12,2015,3,3,4,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,18,1,2,0
13,64,1,2015,2,7,3,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,1,2,0
13,64,3,2015,4,2,1,2,2,1,3,1,1,1,1,5,1,1,10,6,1,1,33,1,2,1
14,64,1,2015,4,5,1,2,2,1,3,2,1,1,1,5,1,1,14,2,1,1,33,1,2,0
14,64,3,2015,4,3,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,33,1,2,0
14,64,6,2015,2,7,1,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,20,1,0,0
14,65,11,2015,4,1,4,2,1,1,2,1,1,1,1,1,1,1,9,6,1,1,33,1,2,0
4,59,1,2015,3,7,8,1,2,1,1,2,1,1,1,2,1,2,14,6,1,1,42,2,2,0
6,59,1,2015,3,7,1,2,2,1,1,1,1,1,1,4,1,2,19,6,1,7,33,2,2,3
4,59,3,2015,2,2,8,2,2,1,1,1,1,1,1,1,1,2,19,11,1,1,33,2,2,1
5,59,3,2015,5,2,8,2,2,1,2,2,1,1,2,4,1,2,12,2,1,2,33,2,0,0
1,59,5,2015,1,3,3,2,2,1,1,4,1,1,1,4,3,2,4,2,2,3,23,1,2,1
6,59,5,2015,3,7,1,2,2,1,1,1,1,1,1,4,1,2,17,6,2,7,33,1,2,0
1,59,8,2015,1,1,8,2,2,1,4,1,1,1,1,1,1,1,10,6,1,2,30,2,2,3
1,59,8,2015,3,1,3,2,1,1,1,3,1,1,1,2,1,1,9,6,1,2,33,1,2,0
4,59,10,2015,1,3,8,2,2,2,1,1,1,1,1,4,1,2,14,9,1,7,40,1,0,0
3,59,11,2015,2,3,8,1,2,1,2,1,1,1,1,4,1,2,14,6,1,2,33,1,0,0
1,59,12,2015,2,2,8,2,2,1,1,1,1,1,1,4,1,2,14,6,1,7,33,2,0,0
4,59,12,2015,3,1,1,1,2,1,1,1,1,1,1,2,1,2,5,7,1,2,28,1,0,0
14,63,11,2015,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,33,1,2,0
14,63,12,2015,3,2,3,2,2,1,2,1,1,1,3,1,1,1,14,6,1,1,40,1,2,0
14,63,7,2015,2,1,1,2,1,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
14,63,6,2015,2,2,3,1,2,1,1,1,1,1,1,1,1,2,14,5,1,2,33,1,2,0
14,63,5,2015,4,1,2,1,1,1,4,1,1,1,1,1,1,1,19,6,1,2,33,1,0,0
14,63,9,2015,3,1,2,1,1,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
14,63,12,2015,3,2,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,33,1,2,0
11,63,5,2015,4,1,1,2,2,1,2,2,1,3,2,4,4,2,11,2,2,4,22,1,2,0
11,63,8,2015,2,1,1,2,2,1,1,2,2,1,1,1,1,2,9,5,1,7,33,1,2,0
5,63,5,2015,3,7,1,2,2,1,1,1,1,1,1,1,1,2,17,6,1,2,33,1,2,0
15,63,4,2015,2,1,1,2,2,1,1,1,1,1,1,2,1,2,4,6,1,1,20,2,2,3
15,63,8,2015,3,7,8,2,2,1,1,1,1,3,2,4,1,2,4,8,1,2,25,1,0,3
1,63,4,2015,3,1,1,2,2,1,3,1,1,1,1,4,5,2,19,6,1,2,35,2,2,3
2,63,10,2015,3,1,1,2,2,1,1,1,1,1,1,2,1,2,13,6,1,1,37,2,2,0
2,63,5,2015,4,1,1,2,2,1,4,1,1,1,1,2,1,2,9,6,1,1,32,2,2,0
13,63,5,2015,2,1,3,2,2,1,2,1,1,1,1,3,1,2,19,6,1,2,33,1,0,0
13,63,6,2015,5,1,8,2,2,1,2,1,1,1,1,3,1,2,19,11,1,7,33,2,2,0
13,63,11,2015,2,1,8,2,2,1,1,1,1,1,1,3,1,2,9,11,1,7,33,2,2,3
6,65,6,2015,2,2,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,2,40,1,0,0
6,65,4,2015,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,2,60,2,2,0
6,65,7,2015,2,7,1,2,2,1,1,1,1,1,1,1,1,1,12,6,1,2,33,1,0,0
6,65,8,2015,3,7,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,2,33,1,0,0
6,65,8,2015,1,7,1,1,2,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,1,0
6,65,8,2015,3,7,1,1,2,1,1,1,1,1,1,1,1,2,7,2,1,2,33,1,0,1
6,65,10,2015,3,1,1,1,2,1,1,1,1,1,1,1,1,1,12,6,1,2,33,1,0,0
6,65,4,2015,3,7,3,2,2,1,1,3,1,1,2,1,1,2,19,6,1,2,33,1,0,0
7,65,12,2015,3,7,8,2,2,2,2,1,2,1,1,4,1,2,11,11,1,7,33,2,2,0
1,65,1,2015,1,1,1,2,2,4,2,4,5,1,1,4,1,1,9,6,1,2,33,1,0,0
1,65,7,2015,3,2,8,2,2,1,1,1,1,1,1,5,1,1,4,4,1,2,28,1,2,1
1,65,11,2015,4,1,1,2,2,1,3,2,1,1,1,5,4,1,4,1,1,6,33,2,2,1
1,58,8,2015,1,1,8,1,2,2,4,1,2,1,2,1,1,2,14,6,2,2,33,1,2,0
13,58,9,2015,2,1,3,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,40,2,2,0
13,58,8,2015,3,7,8,2,2,1,1,2,1,1,1,1,1,2,7,11,1,1,29,2,1,0
13,58,3,2015,1,7,8,2,2,1,1,1,1,1,1,1,1,1,13,6,1,2,33,1,2,0
13,58,1,2015,1,7,8,2,2,1,4,1,1,1,1,2,1,1,19,6,1,2,33,1,0,0
7,58,1,2015,3,1,1,1,1,1,1,1,1,1,1,1,1,1,19,6,1,2,33,1,0,0
7,58,2,2015,4,7,1,1,2,1,3,2,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,2,2015,1,1,1,1,2,1,2,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,2,2015,3,7,3,2,1,1,1,1,1,1,3,1,1,2,14,6,1,2,40,1,2,0
7,58,3,2015,3,1,1,1,2,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,5,2015,2,2,1,2,1,1,1,1,1,1,1,1,2,1,14,5,2,1,33,1,1,0
7,58,6,2015,3,2,3,1,1,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,6,2015,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,8,1,2,33,1,0,0
7,58,6,2015,4,1,1,2,1,1,4,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,7,2015,4,1,1,2,1,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,8,2015,3,1,1,2,1,1,1,1,1,1,1,1,1,2,9,8,1,2,33,1,0,0
6,58,8,2015,1,1,1,2,2,1,4,2,1,1,1,1,1,2,19,6,1,2,33,1,0,0
6,58,8,2015,2,1,1,1,2,1,2,1,1,1,1,1,1,2,11,11,1,1,33,2,1,0
6,58,7,2015,2,1,1,1,1,2,1,1,2,1,1,1,1,2,9,11,1,7,35,1,2,0
6,58,7,2015,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,11,1,7,40,1,2,0
8,58,5,2015,3,1,6,2,2,2,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
8,58,2,2015,3,1,6,2,2,2,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
2,58,7,2015,3,2,2,2,2,1,1,1,1,1,1,2,1,2,14,6,1,7,50,2,2,1
2,58,7,2015,2,1,1,2,2,2,1,1,2,1,1,2,1,2,9,6,1,2,33,2,2,0
6,58,11,2015,3,1,1,2,1,1,1,1,1,1,1,1,1,2,9,6,1,1,50,2,2,0
6,58,7,2015,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,11,1,7,40,1,2,0
13,58,5,2015,1,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
13,58,6,2015,1,1,1,1,2,1,2,5,2,1,3,1,1,1,14,6,1,1,33,2,2,0
13,58,6,2015,2,1,1,2,2,1,2,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
13,58,9,2015,2,1,8,2,2,1,1,1,1,1,1,1,1,1,14,9,1,1,24,2,2,0
10,58,6,2015,2,7,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,2,33,1,0,0
10,58,9,2015,1,7,1,2,2,1,1,1,1,1,1,2,1,1,19,6,1,2,33,1,0,0
7,58,12,2015,2,1,1,1,2,2,4,1,1,1,1,1,1,2,14,6,1,2,33,1,2,0
7,58,9,2015,4,4,1,2,1,1,2,2,1,1,3,1,1,2,19,6,1,2,33,1,0,0
7,58,9,2015,2,1,1,1,2,1,2,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,9,2015,3,1,1,1,2,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,10,2015,1,1,1,2,2,1,2,1,1,1,1,3,1,2,12,6,1,1,55,2,2,0
7,58,10,2015,3,1,1,1,2,1,1,1,1,1,1,1,1,2,12,6,1,1,25,2,2,0
7,58,10,2015,4,1,1,1,2,1,2,1,1,1,1,1,1,2,14,6,1,1,48,2,2,0
7,58,10,2015,1,2,1,2,1,1,2,1,1,1,1,1,5,2,19,6,1,2,33,1,0,0
7,58,10,2015,1,2,1,2,2,1,2,1,1,1,1,1,1,2,19,6,1,2,33,1,0,1
7,58,10,2015,3,2,1,2,1,1,1,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
7,58,11,2015,2,1,2,2,2,1,1,1,1,1,1,4,1,2,9,6,1,2,33,1,0,0
7,58,11,2015,4,1,1,1,2,1,4,1,1,1,1,1,1,2,19,5,1,2,33,1,0,0
7,58,11,2015,3,1,1,1,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,1,0,0
7,58,11,2015,3,7,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,2,33,1,0,0
7,58,12,2015,2,7,1,1,2,1,2,1,1,1,1,1,1,2,14,5,2,1,30,1,2,0
7,58,12,2015,4,7,1,1,1,1,2,1,1,1,1,1,1,2,9,6,1,1,35,1,2,0
1,57,6,2015,2,1,1,2,2,1,2,1,1,1,1,1,1,1,12,6,1,2,33,1,0,0
1,61,9,2015,2,7,8,2,1,2,3,1,2,1,1,1,1,2,9,11,1,2,33,1,0,0
1,61,10,2015,1,7,2,1,1,1,4,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
1,61,11,2015,4,2,1,1,1,1,4,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
1,61,11,2015,4,1,3,1,1,1,4,1,1,1,1,1,1,1,19,11,1,7,33,1,0,0
2,61,11,2015,3,1,8,1,1,1,1,1,1,1,1,1,1,2,19,6,2,2,45,1,2,1
1,61,11,2015,3,1,3,2,1,1,1,1,1,1,1,1,1,2,7,11,1,2,33,1,0,0
1,61,10,2015,3,1,8,2,2,1,1,1,1,1,1,1,1,2,19,6,1,1,33,1,0,0
1,61,10,2015,2,1,2,1,1,1,1,1,1,1,1,1,1,2,9,6,1,2,33,1,2,0
1,61,8,2015,4,1,1,1,1,1,2,1,1,1,1,1,1,2,19,5,1,2,33,1,0,0
1,61,8,2015,4,2,3,2,1,1,3,1,1,1,1,1,1,2,14,6,1,2,46,1,2,0
1,61,7,2015,1,7,1,1,1,2,4,1,2,1,1,1,1,2,14,11,1,7,40,1,2,0
1,61,7,2015,4,7,2,1,1,1,2,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
1,61,7,2015,2,7,4,1,1,3,1,1,1,1,1,1,1,1,14,1,1,2,33,1,2,1
1,61,6,2015,1,2,1,2,1,2,2,1,2,1,1,1,1,1,19,6,1,2,33,1,0,0
1,61,6,2015,4,7,3,2,1,1,4,1,1,1,1,1,1,1,14,6,1,1,23,2,2,0
1,61,5,2015,3,7,3,2,1,1,1,1,1,1,1,1,1,1,14,6,1,2,33,1,0,0
1,61,6,2015,1,7,3,2,1,1,3,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
3,61,6,2015,3,7,3,2,2,1,1,1,1,1,1,1,1,2,9,5,1,2,33,1,2,0
1,61,5,2015,2,7,1,2,1,1,2,1,1,1,1,1,1,2,19,6,1,2,33,1,0,0
1,61,4,2015,4,7,8,2,1,1,2,1,1,1,1,1,1,1,9,11,1,7,40,2,2,1
1,61,2,2015,1,2,1,2,2,1,2,1,1,1,1,1,1,2,19,6,1,7,33,1,0,0
10,67,3,2015,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,1,1,3,33,1,0,1
1,67,9,2015,3,7,8,1,2,1,1,4,1,1,1,1,1,1,13,11,1,7,27,2,2,1
1,66,3,2015,3,2,1,2,2,1,1,4,1,2,2,3,1,2,17,4,2,7,32,2,2,0
1,66,2,2015,3,4,1,2,2,1,1,4,1,1,1,3,1,2,19,3,2,2,33,2,2,0
1,66,2,2015,1,3,1,2,2,1,3,1,1,1,1,3,1,1,4,4,2,7,18,2,2,0
1,66,2,2015,3,2,1,2,2,1,1,4,1,1,1,3,1,2,19,4,2,7,24,2,2,0
5,66,10,2015,2,7,1,2,2,1,1,5,1,1,2,4,1,2,8,11,2,3,33,1,2,0
8,66,12,2015,4,7,2,1,2,4,4,4,1,2,2,4,1,2,11,7,2,6,33,2,2,0
8,66,6,2015,2,7,1,1,1,1,1,4,1,1,2,2,1,2,5,6,1,1,20,2,2,0
4,66,5,2015,3,7,2,2,2,1,2,4,5,2,2,4,4,2,11,6,1,7,26,1,2,0
4,66,5,2015,2,1,8,1,2,1,1,1,1,1,1,1,1,2,14,10,1,3,33,2,2,0
4,66,4,2015,3,1,8,1,2,1,1,4,1,3,2,4,3,2,14,11,1,3,33,2,2,0
3,66,2,2015,3,7,1,2,2,1,1,4,1,3,2,4,4,2,11,11,1,7,35,1,2,0
1,68,4,2015,3,7,8,2,2,1,1,4,1,1,1,2,1,2,14,1,2,1,26,1,2,0
1,68,4,2015,4,7,8,2,2,1,3,2,1,1,1,2,1,1,14,6,1,2,33,1,0,0
2,68,3,2015,3,7,2,1,2,1,1,4,1,1,1,4,1,2,14,6,1,2,33,1,0,3
6,68,4,2015,1,7,8,2,2,1,1,5,1,1,1,4,1,2,11,6,1,2,24,1,0,0
1,66,1,2015,2,7,8,2,2,1,1,4,1,1,1,4,1,2,19,8,1,1,30,2,1,0
7,58,11,2015,4,4,1,2,1,1,2,1,1,1,1,1,1,2,12,6,1,2,33,1,0,0
2,58,6,2015,2,1,1,1,1,1,1,2,1,1,3,1,1,2,9,6,1,7,33,1,2,1
